year,cause,gender,age,people
2002,A039,2,45-49,0
2002,A039,2,50-54,0
2002,A039,2,55-59,0
2002,A039,2,60-64,0
2002,A039,2,65-69,0
2002,A039,2,70-74,0
2002,A039,2,75-79,0
2002,A039,2,80-84,0
2002,A039,2,85-89,0
2002,A039,2,90-94,1
2002,A039,2,95+,0
2002,A039,2,Unspecified,0
2003,A039,1,0,0
2003,A039,1,1,0
2003,A039,1,2,0
2003,A039,1,3,0
2003,A039,1,4,0
2003,A039,1,5-9,0
2003,A039,1,10-14,0
2003,A039,1,15-19,0
2003,A039,1,20-24,0
2003,A039,1,25-29,0
2003,A039,1,30-34,0
2003,A039,1,35-39,0
2003,A039,1,40-44,0
2003,A039,1,45-49,0
2003,A039,1,50-54,0
2003,A039,1,55-59,0
2003,A039,1,60-64,0
2003,A039,1,65-69,0
2003,A039,1,70-74,0
2003,A039,1,75-79,1
2003,A039,1,80-84,0
2003,A039,1,85-89,0
2003,A039,1,90-94,0
2003,A039,1,95+,0
2003,A039,1,Unspecified,0
2003,A039,2,0,0
2003,A039,2,1,0
2003,A039,2,2,0
2003,A039,2,3,0
2003,A039,2,4,0
2003,A039,2,5-9,0
2003,A039,2,10-14,0
2003,A039,2,15-19,0
2003,A039,2,20-24,0
2003,A039,2,25-29,0
2003,A039,2,30-34,0
2003,A039,2,35-39,0
2003,A039,2,40-44,0
2003,A039,2,45-49,0
2003,A039,2,50-54,0
2003,A039,2,55-59,1
2003,A039,2,60-64,0
2003,A039,2,65-69,0
2003,A039,2,70-74,0
2003,A039,2,75-79,0
2003,A039,2,80-84,0
2003,A039,2,85-89,0
2003,A039,2,90-94,0
2003,A039,2,95+,0
2003,A039,2,Unspecified,0
2005,A039,1,0,0
2005,A039,1,1,0
2005,A039,1,2,0
2005,A039,1,3,0
2005,A039,1,4,0
2005,A039,1,5-9,1
2005,A039,1,10-14,0
2005,A039,1,15-19,0
2005,A039,1,20-24,0
2005,A039,1,25-29,0
2005,A039,1,30-34,0
2005,A039,1,35-39,0
2005,A039,1,40-44,0
2005,A039,1,45-49,0
2005,A039,1,50-54,0
2005,A039,1,55-59,0
2005,A039,1,60-64,0
2005,A039,1,65-69,0
2005,A039,1,70-74,0
2005,A039,1,75-79,0
2005,A039,1,80-84,0
2005,A039,1,85-89,0
2005,A039,1,90-94,0
2005,A039,1,95+,0
2005,A039,1,Unspecified,0
2005,A039,2,0,0
2005,A039,2,1,0
2005,A039,2,2,0
2005,A039,2,3,0
2005,A039,2,4,0
2005,A039,2,5-9,1
2005,A039,2,10-14,0
2005,A039,2,15-19,0
2005,A039,2,20-24,0
2005,A039,2,25-29,0
2005,A039,2,30-34,0
2005,A039,2,35-39,0
2005,A039,2,40-44,0
2005,A039,2,45-49,0
2005,A039,2,50-54,0
2005,A039,2,55-59,1
2005,A039,2,60-64,0
2005,A039,2,65-69,2
2005,A039,2,70-74,0
2005,A039,2,75-79,0
2005,A039,2,80-84,1
2005,A039,2,85-89,0
2005,A039,2,90-94,0
2005,A039,2,95+,0
2005,A039,2,Unspecified,0
2007,A039,1,0,0
2007,A039,1,1,0
2007,A039,1,2,0
2007,A039,1,3,0
2007,A039,1,4,0
2007,A039,1,5-9,1
2007,A039,1,10-14,0
2007,A039,1,15-19,0
2007,A039,1,20-24,0
2007,A039,1,25-29,0
2007,A039,1,30-34,0
2007,A039,1,35-39,0
2007,A039,1,40-44,1
2007,A039,1,45-49,0
2007,A039,1,50-54,0
2007,A039,1,55-59,0
2007,A039,1,60-64,0
2007,A039,1,65-69,0
2007,A039,1,70-74,0
2007,A039,1,75-79,0
2007,A039,1,80-84,0
2007,A039,1,85-89,0
2007,A039,1,90-94,0
2007,A039,1,95+,0
2007,A039,1,Unspecified,0
2007,A039,2,0,0
2007,A039,2,1,0
2007,A039,2,2,0
2007,A039,2,3,0
2007,A039,2,4,0
2007,A039,2,5-9,1
2007,A039,2,10-14,0
2007,A039,2,15-19,0
2007,A039,2,20-24,0
2007,A039,2,25-29,0
2007,A039,2,30-34,0
2007,A039,2,35-39,0
2007,A039,2,40-44,0
2007,A039,2,45-49,0
2007,A039,2,50-54,0
2007,A039,2,55-59,0
2007,A039,2,60-64,0
2007,A039,2,65-69,0
2007,A039,2,70-74,0
2007,A039,2,75-79,1
2007,A039,2,80-84,0
2007,A039,2,85-89,0
2007,A039,2,90-94,0
2007,A039,2,95+,0
2007,A039,2,Unspecified,0
2002,A040,1,0,0
2002,A040,1,1,0
2002,A040,1,2,0
2002,A040,1,3,0
2002,A040,1,4,0
2002,A040,1,5-9,0
2002,A040,1,10-14,0
2002,A040,1,15-19,0
2002,A040,1,20-24,0
2002,A040,1,25-29,0
2002,A040,1,30-34,0
2002,A040,1,35-39,0
2002,A040,1,40-44,0
2002,A040,1,45-49,0
2002,A040,1,50-54,0
2002,A040,1,55-59,0
2002,A040,1,60-64,0
2002,A040,1,65-69,0
2002,A040,1,70-74,1
2002,A040,1,75-79,0
2002,A040,1,80-84,0
2002,A040,1,85-89,0
2002,A040,1,90-94,0
2002,A040,1,95+,0
2002,A040,1,Unspecified,0
1999,A041,2,0,0
1999,A041,2,1,0
1999,A041,2,2,0
1999,A041,2,3,1
1999,A041,2,4,0
1999,A041,2,5-9,0
1999,A041,2,10-14,0
1999,A041,2,15-19,0
1999,A041,2,20-24,0
1999,A041,2,25-29,0
1999,A041,2,30-34,0
1999,A041,2,35-39,0
1999,A041,2,40-44,0
1999,A041,2,45-49,0
1999,A041,2,50-54,0
1999,A041,2,55-59,0
1999,A041,2,60-64,0
1999,A041,2,65-69,0
1999,A041,2,70-74,0
1999,A041,2,75-79,0
1999,A041,2,80-84,0
1999,A041,2,85-89,0
1999,A041,2,90-94,0
1999,A041,2,95+,0
1999,A041,2,Unspecified,0
2004,A041,1,0,0
2004,A041,1,1,0
2004,A041,1,2,0
2004,A041,1,3,0
2004,A041,1,4,0
2004,A041,1,5-9,0
2004,A041,1,10-14,0
2004,A041,1,15-19,0
2004,A041,1,20-24,0
2004,A041,1,25-29,0
2004,A041,1,30-34,0
2004,A041,1,35-39,0
2004,A041,1,40-44,0
2004,A041,1,45-49,0
2004,A041,1,50-54,0
2004,A041,1,55-59,0
2004,A041,1,60-64,0
2004,A041,1,65-69,0
2004,A041,1,70-74,0
2004,A041,1,75-79,1
2004,A041,1,80-84,0
2004,A041,1,85-89,0
2004,A041,1,90-94,0
2004,A041,1,95+,0
2004,A041,1,Unspecified,0
2004,A042,1,0,0
2004,A042,1,1,0
2004,A042,1,2,0
2004,A042,1,3,0
2004,A042,1,4,0
2004,A042,1,5-9,0
2004,A042,1,10-14,0
2004,A042,1,15-19,0
2004,A042,1,20-24,0
2004,A042,1,25-29,0
2004,A042,1,30-34,0
2004,A042,1,35-39,0
2004,A042,1,40-44,0
2004,A042,1,45-49,0
2004,A042,1,50-54,0
2004,A042,1,55-59,0
2004,A042,1,60-64,0
2004,A042,1,65-69,1
2004,A042,1,70-74,0
2004,A042,1,75-79,0
2004,A042,1,80-84,0
2004,A042,1,85-89,0
2004,A042,1,90-94,0
2004,A042,1,95+,0
2004,A042,1,Unspecified,0
1999,A044,1,0,0
1999,A044,1,1,0
1999,A044,1,2,0
1999,A044,1,3,0
1999,A044,1,4,0
1999,A044,1,5-9,0
1999,A044,1,10-14,0
1999,A044,1,15-19,0
1999,A044,1,20-24,0
1999,A044,1,25-29,0
1999,A044,1,30-34,0
1999,A044,1,35-39,0
1999,A044,1,40-44,0
1999,A044,1,45-49,0
1999,A044,1,50-54,1
1999,A044,1,55-59,0
1999,A044,1,60-64,1
1999,A044,1,65-69,0
1999,A044,1,70-74,0
1999,A044,1,75-79,1
1999,A044,1,80-84,0
1999,A044,1,85-89,0
1999,A044,1,90-94,0
1999,A044,1,95+,0
1999,A044,1,Unspecified,0
1999,A044,2,0,0
1999,A044,2,1,0
1999,A044,2,2,0
1999,A044,2,3,0
1999,A044,2,4,0
1999,A044,2,5-9,0
1999,A044,2,10-14,0
1999,A044,2,15-19,0
1999,A044,2,20-24,0
1999,A044,2,25-29,0
1999,A044,2,30-34,0
1999,A044,2,35-39,0
1999,A044,2,40-44,0
1999,A044,2,45-49,0
1999,A044,2,50-54,0
1999,A044,2,55-59,0
1999,A044,2,60-64,0
1999,A044,2,65-69,0
1999,A044,2,70-74,0
1999,A044,2,75-79,0
1999,A044,2,80-84,1
1999,A044,2,85-89,1
1999,A044,2,90-94,0
1999,A044,2,95+,1
1999,A044,2,Unspecified,0
2000,A044,1,0,0
2000,A044,1,1,0
2000,A044,1,2,0
2000,A044,1,3,0
2000,A044,1,4,0
2000,A044,1,5-9,0
2000,A044,1,10-14,0
2000,A044,1,15-19,0
2000,A044,1,20-24,0
2000,A044,1,25-29,0
2000,A044,1,30-34,0
2000,A044,1,35-39,0
2000,A044,1,40-44,0
2000,A044,1,45-49,0
2000,A044,1,50-54,0
2000,A044,1,55-59,1
2000,A044,1,60-64,0
2000,A044,1,65-69,0
2000,A044,1,70-74,0
2000,A044,1,75-79,0
2000,A044,1,80-84,0
2000,A044,1,85-89,0
2000,A044,1,90-94,0
2000,A044,1,95+,0
2000,A044,1,Unspecified,0
2000,A044,2,0,0
2000,A044,2,1,0
2000,A044,2,2,0
2000,A044,2,3,0
2000,A044,2,4,0
2000,A044,2,5-9,0
2000,A044,2,10-14,0
2000,A044,2,15-19,0
2000,A044,2,20-24,0
2000,A044,2,25-29,0
2000,A044,2,30-34,0
2000,A044,2,35-39,0
2000,A044,2,40-44,0
2000,A044,2,45-49,0
2000,A044,2,50-54,0
2000,A044,2,55-59,1
2000,A044,2,60-64,1
2000,A044,2,65-69,0
2000,A044,2,70-74,0
2000,A044,2,75-79,2
2000,A044,2,80-84,0
2000,A044,2,85-89,0
2000,A044,2,90-94,0
2000,A044,2,95+,0
2000,A044,2,Unspecified,0
2001,A044,1,0,0
2001,A044,1,1,0
2001,A044,1,2,0
2001,A044,1,3,0
2001,A044,1,4,0
2001,A044,1,5-9,1
2001,A044,1,10-14,0
2001,A044,1,15-19,0
2001,A044,1,20-24,0
2001,A044,1,25-29,0
2001,A044,1,30-34,0
2001,A044,1,35-39,0
2001,A044,1,40-44,0
2001,A044,1,45-49,0
2001,A044,1,50-54,0
2001,A044,1,55-59,0
2001,A044,1,60-64,0
2001,A044,1,65-69,0
2001,A044,1,70-74,0
2001,A044,1,75-79,0
2001,A044,1,80-84,0
2001,A044,1,85-89,0
2001,A044,1,90-94,0
2001,A044,1,95+,0
2001,A044,1,Unspecified,0
2001,A044,2,0,0
2001,A044,2,1,0
2001,A044,2,2,0
2001,A044,2,3,0
2001,A044,2,4,0
2001,A044,2,5-9,0
2001,A044,2,10-14,0
2001,A044,2,15-19,0
2001,A044,2,20-24,0
2001,A044,2,25-29,0
2001,A044,2,30-34,0
2001,A044,2,35-39,0
2001,A044,2,40-44,0
2001,A044,2,45-49,0
2001,A044,2,50-54,0
2001,A044,2,55-59,0
2001,A044,2,60-64,0
2001,A044,2,65-69,0
2001,A044,2,70-74,0
2001,A044,2,75-79,1
2001,A044,2,80-84,2
2001,A044,2,85-89,0
2001,A044,2,90-94,2
2001,A044,2,95+,0
2001,A044,2,Unspecified,0
2002,A044,1,0,0
2002,A044,1,1,0
2002,A044,1,2,0
2002,A044,1,3,0
2002,A044,1,4,0
2002,A044,1,5-9,0
2002,A044,1,10-14,0
2002,A044,1,15-19,0
2002,A044,1,20-24,0
2002,A044,1,25-29,0
2002,A044,1,30-34,0
2002,A044,1,35-39,0
2002,A044,1,40-44,0
2002,A044,1,45-49,0
2002,A044,1,50-54,0
2002,A044,1,55-59,0
2002,A044,1,60-64,0
2002,A044,1,65-69,0
2002,A044,1,70-74,1
2002,A044,1,75-79,0
2002,A044,1,80-84,1
2002,A044,1,85-89,0
2002,A044,1,90-94,0
2002,A044,1,95+,0
2002,A044,1,Unspecified,0
2002,A044,2,0,0
2002,A044,2,1,0
2002,A044,2,2,0
2002,A044,2,3,0
2002,A044,2,4,0
2002,A044,2,5-9,0
2002,A044,2,10-14,0
2002,A044,2,15-19,0
2002,A044,2,20-24,0
2002,A044,2,25-29,0
2002,A044,2,30-34,0
2002,A044,2,35-39,0
2002,A044,2,40-44,0
2002,A044,2,45-49,0
2002,A044,2,50-54,0
2002,A044,2,55-59,0
2002,A044,2,60-64,0
2002,A044,2,65-69,0
2002,A044,2,70-74,0
2002,A044,2,75-79,1
2002,A044,2,80-84,0
2002,A044,2,85-89,0
2002,A044,2,90-94,0
2002,A044,2,95+,0
2002,A044,2,Unspecified,0
2003,A044,1,0,0
2003,A044,1,1,0
2003,A044,1,2,0
2003,A044,1,3,0
2003,A044,1,4,0
2003,A044,1,5-9,0
2003,A044,1,10-14,0
2003,A044,1,15-19,0
2003,A044,1,20-24,0
2003,A044,1,25-29,0
2003,A044,1,30-34,0
2003,A044,1,35-39,0
2003,A044,1,40-44,0
2003,A044,1,45-49,0
2003,A044,1,50-54,0
2003,A044,1,55-59,0
2003,A044,1,60-64,0
2003,A044,1,65-69,0
2003,A044,1,70-74,0
2003,A044,1,75-79,1
2003,A044,1,80-84,0
2003,A044,1,85-89,0
2003,A044,1,90-94,0
2003,A044,1,95+,0
2003,A044,1,Unspecified,0
2003,A044,2,0,0
2003,A044,2,1,0
2003,A044,2,2,0
2003,A044,2,3,0
2003,A044,2,4,0
2003,A044,2,5-9,0
2003,A044,2,10-14,0
2003,A044,2,15-19,0
2003,A044,2,20-24,0
2003,A044,2,25-29,0
2003,A044,2,30-34,0
2003,A044,2,35-39,0
2003,A044,2,40-44,0
2003,A044,2,45-49,0
2003,A044,2,50-54,0
2003,A044,2,55-59,0
2003,A044,2,60-64,0
2003,A044,2,65-69,0
2003,A044,2,70-74,0
2003,A044,2,75-79,0
2003,A044,2,80-84,0
2003,A044,2,85-89,1
2003,A044,2,90-94,0
2003,A044,2,95+,0
2003,A044,2,Unspecified,0
2004,A044,2,0,0
2004,A044,2,1,0
2004,A044,2,2,0
2004,A044,2,3,0
2004,A044,2,4,0
2004,A044,2,5-9,0
2004,A044,2,10-14,0
2004,A044,2,15-19,0
2004,A044,2,20-24,0
2004,A044,2,25-29,0
2004,A044,2,30-34,0
2004,A044,2,35-39,0
2004,A044,2,40-44,0
2004,A044,2,45-49,0
2004,A044,2,50-54,0
2004,A044,2,55-59,0
2004,A044,2,60-64,0
2004,A044,2,65-69,0
2004,A044,2,70-74,0
2004,A044,2,75-79,1
2004,A044,2,80-84,0
2004,A044,2,85-89,1
2004,A044,2,90-94,0
2004,A044,2,95+,0
2004,A044,2,Unspecified,0
2005,A044,1,0,0
2005,A044,1,1,0
2005,A044,1,2,0
2005,A044,1,3,0
2005,A044,1,4,0
2005,A044,1,5-9,0
2005,A044,1,10-14,0
2005,A044,1,15-19,0
2005,A044,1,20-24,0
2005,A044,1,25-29,0
2005,A044,1,30-34,0
2005,A044,1,35-39,0
2005,A044,1,40-44,0
2005,A044,1,45-49,0
2005,A044,1,50-54,0
2005,A044,1,55-59,0
2005,A044,1,60-64,1
2005,A044,1,65-69,0
2005,A044,1,70-74,0
2005,A044,1,75-79,0
2005,A044,1,80-84,0
2005,A044,1,85-89,0
2005,A044,1,90-94,0
2005,A044,1,95+,0
2005,A044,1,Unspecified,0
2005,A044,2,0,0
2005,A044,2,1,0
2005,A044,2,2,0
2005,A044,2,3,0
2005,A044,2,4,0
2005,A044,2,5-9,0
2005,A044,2,10-14,0
2005,A044,2,15-19,0
2005,A044,2,20-24,0
2005,A044,2,25-29,0
2005,A044,2,30-34,0
2005,A044,2,35-39,0
2005,A044,2,40-44,0
2005,A044,2,45-49,0
2005,A044,2,50-54,0
2005,A044,2,55-59,0
2005,A044,2,60-64,0
2005,A044,2,65-69,1
2005,A044,2,70-74,0
2005,A044,2,75-79,0
2005,A044,2,80-84,2
2005,A044,2,85-89,0
2005,A044,2,90-94,1
2005,A044,2,95+,0
2005,A044,2,Unspecified,0
2007,A044,1,0,0
2007,A044,1,1,0
2007,A044,1,2,0
2007,A044,1,3,0
2007,A044,1,4,1
2007,A044,1,5-9,0
2007,A044,1,10-14,0
2007,A044,1,15-19,0
2007,A044,1,20-24,0
2007,A044,1,25-29,0
2007,A044,1,30-34,0
2007,A044,1,35-39,0
2007,A044,1,40-44,0
2007,A044,1,45-49,0
2007,A044,1,50-54,0
2007,A044,1,55-59,0
2007,A044,1,60-64,0
2007,A044,1,65-69,0
2007,A044,1,70-74,0
2007,A044,1,75-79,1
2007,A044,1,80-84,0
2007,A044,1,85-89,0
2007,A044,1,90-94,0
2007,A044,1,95+,0
2007,A044,1,Unspecified,0
2007,A044,2,0,0
2007,A044,2,1,0
2007,A044,2,2,0
2007,A044,2,3,0
2007,A044,2,4,0
2007,A044,2,5-9,0
2007,A044,2,10-14,1
2007,A044,2,15-19,0
2007,A044,2,20-24,0
2007,A044,2,25-29,0
2007,A044,2,30-34,0
2007,A044,2,35-39,0
2007,A044,2,40-44,0
2007,A044,2,45-49,0
2007,A044,2,50-54,0
2007,A044,2,55-59,0
2007,A044,2,60-64,0
2007,A044,2,65-69,0
2007,A044,2,70-74,0
2007,A044,2,75-79,0
2007,A044,2,80-84,0
2007,A044,2,85-89,0
2007,A044,2,90-94,0
2007,A044,2,95+,0
2007,A044,2,Unspecified,0
2000,A045,1,0,0
2000,A045,1,1,0
2000,A045,1,2,0
2000,A045,1,3,0
2000,A045,1,4,0
2000,A045,1,5-9,0
2000,A045,1,10-14,0
2000,A045,1,15-19,0
2000,A045,1,20-24,0
2000,A045,1,25-29,0
2000,A045,1,30-34,0
2000,A045,1,35-39,0
2000,A045,1,40-44,0
2000,A045,1,45-49,0
2000,A045,1,50-54,0
2000,A045,1,55-59,0
2000,A045,1,60-64,0
2000,A045,1,65-69,0
2000,A045,1,70-74,0
2000,A045,1,75-79,0
2000,A045,1,80-84,1
2000,A045,1,85-89,0
2000,A045,1,90-94,1
2000,A045,1,95+,0
2000,A045,1,Unspecified,0
2000,A045,2,0,0
2000,A045,2,1,0
2000,A045,2,2,0
2000,A045,2,3,0
2000,A045,2,4,0
2000,A045,2,5-9,0
2000,A045,2,10-14,0
2000,A045,2,15-19,0
2000,A045,2,20-24,0
2000,A045,2,25-29,0
2000,A045,2,30-34,0
2000,A045,2,35-39,0
2000,A045,2,40-44,0
2000,A045,2,45-49,0
2000,A045,2,50-54,0
2000,A045,2,55-59,0
2000,A045,2,60-64,0
2000,A045,2,65-69,0
2000,A045,2,70-74,0
2000,A045,2,75-79,0
2000,A045,2,80-84,0
2000,A045,2,85-89,0
2000,A045,2,90-94,0
2000,A045,2,95+,1
2000,A045,2,Unspecified,0
2001,A045,1,0,0
2001,A045,1,1,0
2001,A045,1,2,0
2001,A045,1,3,0
2001,A045,1,4,0
2001,A045,1,5-9,0
2001,A045,1,10-14,0
2001,A045,1,15-19,0
2001,A045,1,20-24,0
2001,A045,1,25-29,0
2001,A045,1,30-34,0
2001,A045,1,35-39,0
2001,A045,1,40-44,0
2001,A045,1,45-49,0
2001,A045,1,50-54,0
2001,A045,1,55-59,0
2001,A045,1,60-64,0
2001,A045,1,65-69,0
2001,A045,1,70-74,0
2001,A045,1,75-79,0
2001,A045,1,80-84,0
2001,A045,1,85-89,0
2001,A045,1,90-94,1
2001,A045,1,95+,0
2001,A045,1,Unspecified,0
2004,A045,1,0,0
2004,A045,1,1,0
2004,A045,1,2,0
2004,A045,1,3,0
2004,A045,1,4,0
2004,A045,1,5-9,0
2004,A045,1,10-14,0
2004,A045,1,15-19,0
2004,A045,1,20-24,0
2004,A045,1,25-29,1
2004,A045,1,30-34,0
2004,A045,1,35-39,0
2004,A045,1,40-44,0
2004,A045,1,45-49,0
2004,A045,1,50-54,0
2004,A045,1,55-59,0
2004,A045,1,60-64,0
2004,A045,1,65-69,0
2004,A045,1,70-74,0
2004,A045,1,75-79,0
2004,A045,1,80-84,0
2004,A045,1,85-89,0
2004,A045,1,90-94,0
2004,A045,1,95+,0
2004,A045,1,Unspecified,0
2005,A045,1,0,0
2005,A045,1,1,0
2005,A045,1,2,0
2005,A045,1,3,0
2005,A045,1,4,0
2005,A045,1,5-9,0
2005,A045,1,10-14,0
2005,A045,1,15-19,0
2005,A045,1,20-24,0
2005,A045,1,25-29,0
2005,A045,1,30-34,0
2005,A045,1,35-39,0
2005,A045,1,40-44,0
2005,A045,1,45-49,0
2005,A045,1,50-54,0
2005,A045,1,55-59,0
2005,A045,1,60-64,0
2005,A045,1,65-69,0
2005,A045,1,70-74,1
2005,A045,1,75-79,0
2005,A045,1,80-84,0
2005,A045,1,85-89,1
2005,A045,1,90-94,0
2005,A045,1,95+,0
2005,A045,1,Unspecified,0
2005,A046,1,0,0
2005,A046,1,1,0
2005,A046,1,2,0
2005,A046,1,3,0
2005,A046,1,4,0
2005,A046,1,5-9,0
2005,A046,1,10-14,0
2005,A046,1,15-19,0
2005,A046,1,20-24,0
2005,A046,1,25-29,0
2005,A046,1,30-34,0
2005,A046,1,35-39,0
2005,A046,1,40-44,0
2005,A046,1,45-49,0
2005,A046,1,50-54,0
2005,A046,1,55-59,0
2005,A046,1,60-64,0
2005,A046,1,65-69,0
2005,A046,1,70-74,0
2005,A046,1,75-79,0
2005,A046,1,80-84,0
2005,A046,1,85-89,1
2005,A046,1,90-94,0
2005,A046,1,95+,0
2005,A046,1,Unspecified,0
2005,A046,2,0,0
2005,A046,2,1,0
2005,A046,2,2,0
2005,A046,2,3,0
2005,A046,2,4,0
2005,A046,2,5-9,0
2005,A046,2,10-14,0
2005,A046,2,15-19,0
2005,A046,2,20-24,0
2005,A046,2,25-29,0
2005,A046,2,30-34,0
2005,A046,2,35-39,0
2005,A046,2,40-44,0
2005,A046,2,45-49,1
2005,A046,2,50-54,0
2005,A046,2,55-59,0
2005,A046,2,60-64,0
2005,A046,2,65-69,0
2005,A046,2,70-74,0
2005,A046,2,75-79,0
2005,A046,2,80-84,0
2005,A046,2,85-89,0
2005,A046,2,90-94,0
2005,A046,2,95+,0
2005,A046,2,Unspecified,0
1999,A047,1,0,0
1999,A047,1,1,0
1999,A047,1,2,0
1999,A047,1,3,0
1999,A047,1,4,0
1999,A047,1,5-9,0
1999,A047,1,10-14,1
1999,A047,1,15-19,0
1999,A047,1,20-24,0
1999,A047,1,25-29,1
1999,A047,1,30-34,0
1999,A047,1,35-39,0
1999,A047,1,40-44,1
1999,A047,1,45-49,3
1999,A047,1,50-54,1
1999,A047,1,55-59,9
1999,A047,1,60-64,11
1999,A047,1,65-69,20
1999,A047,1,70-74,36
1999,A047,1,75-79,64
1999,A047,1,80-84,72
1999,A047,1,85-89,39
1999,A047,1,90-94,35
1999,A047,1,95+,11
1999,A047,1,Unspecified,0
1999,A047,2,0,0
1999,A047,2,1,0
1999,A047,2,2,0
1999,A047,2,3,0
1999,A047,2,4,0
1999,A047,2,5-9,0
1999,A047,2,10-14,0
1999,A047,2,15-19,0
1999,A047,2,20-24,1
1999,A047,2,25-29,1
1999,A047,2,30-34,0
1999,A047,2,35-39,1
1999,A047,2,40-44,0
1999,A047,2,45-49,4
1999,A047,2,50-54,4
1999,A047,2,55-59,2
1999,A047,2,60-64,12
1999,A047,2,65-69,25
1999,A047,2,70-74,46
1999,A047,2,75-79,62
1999,A047,2,80-84,99
1999,A047,2,85-89,116
1999,A047,2,90-94,78
1999,A047,2,95+,38
1999,A047,2,Unspecified,0
2000,A047,1,0,3
2000,A047,1,1,1
2000,A047,1,2,0
2000,A047,1,3,0
2000,A047,1,4,0
2000,A047,1,5-9,0
2000,A047,1,10-14,0
2000,A047,1,15-19,0
2000,A047,1,20-24,0
2000,A047,1,25-29,1
2000,A047,1,30-34,1
2000,A047,1,35-39,3
2000,A047,1,40-44,3
2000,A047,1,45-49,5
2000,A047,1,50-54,6
2000,A047,1,55-59,16
2000,A047,1,60-64,15
2000,A047,1,65-69,37
2000,A047,1,70-74,56
2000,A047,1,75-79,78
2000,A047,1,80-84,93
2000,A047,1,85-89,66
2000,A047,1,90-94,39
2000,A047,1,95+,6
2000,A047,1,Unspecified,0
2000,A047,2,0,0
2000,A047,2,1,0
2000,A047,2,2,0
2000,A047,2,3,0
2000,A047,2,4,1
2000,A047,2,5-9,0
2000,A047,2,10-14,0
2000,A047,2,15-19,0
2000,A047,2,20-24,0
2000,A047,2,25-29,0
2000,A047,2,30-34,0
2000,A047,2,35-39,1
2000,A047,2,40-44,5
2000,A047,2,45-49,3
2000,A047,2,50-54,8
2000,A047,2,55-59,10
2000,A047,2,60-64,15
2000,A047,2,65-69,32
2000,A047,2,70-74,60
2000,A047,2,75-79,102
2000,A047,2,80-84,134
2000,A047,2,85-89,163
2000,A047,2,90-94,95
2000,A047,2,95+,43
2000,A047,2,Unspecified,0
2001,A047,1,0,1
2001,A047,1,1,1
2001,A047,1,2,0
2001,A047,1,3,2
2001,A047,1,4,0
2001,A047,1,5-9,0
2001,A047,1,10-14,0
2001,A047,1,15-19,0
2001,A047,1,20-24,0
2001,A047,1,25-29,0
2001,A047,1,30-34,1
2001,A047,1,35-39,3
2001,A047,1,40-44,3
2001,A047,1,45-49,4
2001,A047,1,50-54,10
2001,A047,1,55-59,9
2001,A047,1,60-64,19
2001,A047,1,65-69,29
2001,A047,1,70-74,68
2001,A047,1,75-79,92
2001,A047,1,80-84,111
2001,A047,1,85-89,77
2001,A047,1,90-94,43
2001,A047,1,95+,14
2001,A047,1,Unspecified,0
2001,A047,2,0,0
2001,A047,2,1,0
2001,A047,2,2,0
2001,A047,2,3,0
2001,A047,2,4,0
2001,A047,2,5-9,0
2001,A047,2,10-14,1
2001,A047,2,15-19,0
2001,A047,2,20-24,0
2001,A047,2,25-29,1
2001,A047,2,30-34,1
2001,A047,2,35-39,0
2001,A047,2,40-44,3
2001,A047,2,45-49,4
2001,A047,2,50-54,16
2001,A047,2,55-59,13
2001,A047,2,60-64,29
2001,A047,2,65-69,38
2001,A047,2,70-74,76
2001,A047,2,75-79,117
2001,A047,2,80-84,183
2001,A047,2,85-89,180
2001,A047,2,90-94,126
2001,A047,2,95+,57
2001,A047,2,Unspecified,0
2002,A047,1,0,1
2002,A047,1,1,0
2002,A047,1,2,1
2002,A047,1,3,0
2002,A047,1,4,0
2002,A047,1,5-9,0
2002,A047,1,10-14,0
2002,A047,1,15-19,2
2002,A047,1,20-24,0
2002,A047,1,25-29,1
2002,A047,1,30-34,0
2002,A047,1,35-39,2
2002,A047,1,40-44,5
2002,A047,1,45-49,8
2002,A047,1,50-54,14
2002,A047,1,55-59,27
2002,A047,1,60-64,37
2002,A047,1,65-69,62
2002,A047,1,70-74,104
2002,A047,1,75-79,150
2002,A047,1,80-84,181
2002,A047,1,85-89,146
2002,A047,1,90-94,81
2002,A047,1,95+,28
2002,A047,1,Unspecified,0
2002,A047,2,0,0
2002,A047,2,1,0
2002,A047,2,2,0
2002,A047,2,3,0
2002,A047,2,4,0
2002,A047,2,5-9,0
2002,A047,2,10-14,1
2002,A047,2,15-19,0
2002,A047,2,20-24,2
2002,A047,2,25-29,2
2002,A047,2,30-34,1
2002,A047,2,35-39,1
2002,A047,2,40-44,7
2002,A047,2,45-49,11
2002,A047,2,50-54,13
2002,A047,2,55-59,27
2002,A047,2,60-64,34
2002,A047,2,65-69,60
2002,A047,2,70-74,97
2002,A047,2,75-79,205
2002,A047,2,80-84,282
2002,A047,2,85-89,314
2002,A047,2,90-94,204
2002,A047,2,95+,84
2002,A047,2,Unspecified,0
2003,A047,1,0,3
2003,A047,1,1,0
2003,A047,1,2,0
2003,A047,1,3,0
2003,A047,1,4,0
2003,A047,1,5-9,1
2003,A047,1,10-14,0
2003,A047,1,15-19,0
2003,A047,1,20-24,0
2003,A047,1,25-29,0
2003,A047,1,30-34,3
2003,A047,1,35-39,2
2003,A047,1,40-44,1
