year,cause,gender,age,people
1999,A00,1,65 to 69,1
1999,A02,1,0 to 4,3
1999,A02,1,20 to 24,1
1999,A02,1,40 to 44,1
1999,A02,1,50 to 54,1
1999,A02,1,60 to 64,2
1999,A02,1,65 to 69,2
1999,A02,1,70 to 74,3
1999,A02,1,75 to 79,2
1999,A02,1,80 to 84,3
1999,A02,1,85 to 89,1
1999,A02,1,90 to 94,1
1999,A02,2,0 to 4,1
1999,A02,2,55 to 59,1
1999,A02,2,70 to 74,2
1999,A02,2,75 to 79,6
1999,A02,2,80 to 84,1
1999,A02,2,85 to 89,3
1999,A02,2,90 to 94,1
1999,A02,2,95+,1
2000,A02,1,0 to 4,3
2000,A02,1,30 to 34,1
2000,A02,1,45 to 49,1
2000,A02,1,50 to 54,1
2000,A02,1,55 to 59,2
2000,A02,1,65 to 69,1
2000,A02,1,70 to 74,4
2000,A02,1,75 to 79,1
2000,A02,1,90 to 94,1
2000,A02,2,0 to 4,3
2000,A02,2,50 to 54,2
2000,A02,2,70 to 74,2
2000,A02,2,75 to 79,2
2000,A02,2,80 to 84,2
2000,A02,2,85 to 89,1
2000,A02,2,90 to 94,1
2001,A02,1,0 to 4,3
2001,A02,1,50 to 54,2
2001,A02,1,55 to 59,2
2001,A02,1,65 to 69,3
2001,A02,1,70 to 74,3
2001,A02,1,75 to 79,3
2001,A02,1,80 to 84,4
2001,A02,1,85 to 89,1
2001,A02,2,0 to 4,4
2001,A02,2,60 to 64,1
2001,A02,2,65 to 69,1
2001,A02,2,75 to 79,2
2001,A02,2,80 to 84,3
2001,A02,2,85 to 89,5
2001,A02,2,90 to 94,2
2002,A02,1,0 to 4,3
2002,A02,1,50 to 54,1
2002,A02,1,70 to 74,1
2002,A02,1,75 to 79,1
2002,A02,1,80 to 84,2
2002,A02,1,85 to 89,1
2002,A02,2,0 to 4,3
2002,A02,2,40 to 44,2
2002,A02,2,50 to 54,1
2002,A02,2,65 to 69,2
2002,A02,2,75 to 79,2
2002,A02,2,80 to 84,1
2003,A02,1,0 to 4,3
2003,A02,1,40 to 44,2
2003,A02,1,45 to 49,1
2003,A02,1,55 to 59,3
2003,A02,1,60 to 64,1
2003,A02,1,65 to 69,2
2003,A02,1,70 to 74,1
2003,A02,1,75 to 79,4
2003,A02,1,85 to 89,4
2003,A02,1,90 to 94,1
2003,A02,1,95+,1
2003,A02,2,0 to 4,5
2003,A02,2,25 to 29,1
2003,A02,2,40 to 44,1
2003,A02,2,55 to 59,1
2003,A02,2,60 to 64,1
2003,A02,2,70 to 74,3
2003,A02,2,75 to 79,4
2003,A02,2,80 to 84,1
2003,A02,2,85 to 89,1
2003,A02,2,90 to 94,2
2004,A02,1,0 to 4,4
2004,A02,1,45 to 49,2
2004,A02,1,55 to 59,1
2004,A02,1,60 to 64,2
2004,A02,1,65 to 69,2
2004,A02,1,70 to 74,1
2004,A02,1,75 to 79,4
2004,A02,1,80 to 84,2
2004,A02,1,85 to 89,4
2004,A02,2,0 to 4,3
2004,A02,2,70 to 74,2
2004,A02,2,80 to 84,1
2004,A02,2,85 to 89,2
2005,A02,1,0 to 4,3
2005,A02,1,50 to 54,1
2005,A02,1,55 to 59,2
2005,A02,1,60 to 64,2
2005,A02,1,65 to 69,1
2005,A02,1,75 to 79,1
2005,A02,1,85 to 89,1
2005,A02,2,0 to 4,3
2005,A02,2,25 to 29,2
2005,A02,2,60 to 64,1
2005,A02,2,65 to 69,1
2005,A02,2,70 to 74,1
2005,A02,2,75 to 79,2
2005,A02,2,80 to 84,5
2005,A02,2,85 to 89,2
2005,A02,2,95+,2
2007,A02,1,0 to 4,4
2007,A02,1,30 to 34,1
2007,A02,1,50 to 54,1
2007,A02,1,70 to 74,1
2007,A02,1,75 to 79,1
2007,A02,1,80 to 84,1
2007,A02,1,85 to 89,4
2007,A02,1,90 to 94,1
2007,A02,2,0 to 4,4
2007,A02,2,45 to 49,1
2007,A02,2,65 to 69,1
2007,A02,2,70 to 74,1
2007,A02,2,75 to 79,1
2007,A02,2,80 to 84,3
2007,A02,2,85 to 89,3
2007,A02,2,95+,1
1999,A03,1,0 to 4,1
1999,A03,1,70 to 74,1
1999,A03,1,90 to 94,1
1999,A03,2,0 to 4,1
1999,A03,2,95+,2
2000,A03,1,0 to 4,1
2000,A03,1,60 to 64,1
2000,A03,1,75 to 79,1
2000,A03,1,80 to 84,2
2000,A03,2,0 to 4,1
2000,A03,2,75 to 79,1
2000,A03,2,80 to 84,1
2000,A03,2,95+,1
2001,A03,1,0 to 4,1
2001,A03,1,50 to 54,1
2002,A03,1,0 to 4,2
2002,A03,2,0 to 4,1
2002,A03,2,90 to 94,1
2003,A03,1,0 to 4,1
2003,A03,2,0 to 4,1
2005,A03,1,0 to 4,2
2005,A03,2,0 to 4,3
2005,A03,2,55 to 59,1
2005,A03,2,65 to 69,2
2005,A03,2,80 to 84,1
2007,A03,1,0 to 4,1
2007,A03,1,40 to 44,1
2007,A03,2,0 to 4,1
2007,A03,2,75 to 79,1
1999,A04,1,0 to 4,6
1999,A04,1,20 to 24,1
1999,A04,1,25 to 29,1
1999,A04,1,35 to 39,1
1999,A04,1,40 to 44,1
1999,A04,1,45 to 49,3
1999,A04,1,50 to 54,2
1999,A04,1,55 to 59,10
1999,A04,1,60 to 64,14
1999,A04,1,65 to 69,22
1999,A04,1,70 to 74,37
1999,A04,1,75 to 79,72
1999,A04,1,80 to 84,81
1999,A04,1,85 to 89,44
1999,A04,1,90 to 94,39
1999,A04,1,95+,12
1999,A04,2,0 to 4,7
1999,A04,2,25 to 29,1
1999,A04,2,35 to 39,1
1999,A04,2,45 to 49,4
1999,A04,2,50 to 54,4
1999,A04,2,55 to 59,3
1999,A04,2,60 to 64,13
1999,A04,2,65 to 69,31
1999,A04,2,70 to 74,49
1999,A04,2,75 to 79,69
1999,A04,2,80 to 84,113
1999,A04,2,85 to 89,127
1999,A04,2,90 to 94,88
1999,A04,2,95+,41
2000,A04,1,0 to 4,10
2000,A04,1,25 to 29,1
2000,A04,1,30 to 34,1
2000,A04,1,35 to 39,3
2000,A04,1,40 to 44,3
2000,A04,1,45 to 49,5
2000,A04,1,50 to 54,6
2000,A04,1,55 to 59,17
2000,A04,1,60 to 64,17
2000,A04,1,65 to 69,40
2000,A04,1,70 to 74,56
2000,A04,1,75 to 79,81
2000,A04,1,80 to 84,98
2000,A04,1,85 to 89,67
2000,A04,1,90 to 94,42
2000,A04,1,95+,8
2000,A04,2,0 to 4,7
2000,A04,2,35 to 39,1
2000,A04,2,40 to 44,5
2000,A04,2,45 to 49,4
2000,A04,2,50 to 54,8
2000,A04,2,55 to 59,10
2000,A04,2,60 to 64,16
2000,A04,2,65 to 69,34
2000,A04,2,70 to 74,69
2000,A04,2,75 to 79,107
2000,A04,2,80 to 84,141
2000,A04,2,85 to 89,173
2000,A04,2,90 to 94,100
2000,A04,2,95+,46
2001,A04,1,0 to 4,10
2001,A04,1,30 to 34,1
2001,A04,1,35 to 39,3
2001,A04,1,40 to 44,3
2001,A04,1,45 to 49,4
2001,A04,1,50 to 54,10
2001,A04,1,55 to 59,9
2001,A04,1,60 to 64,20
2001,A04,1,65 to 69,30
2001,A04,1,70 to 74,72
2001,A04,1,75 to 79,96
2001,A04,1,80 to 84,114
2001,A04,1,85 to 89,83
2001,A04,1,90 to 94,46
2001,A04,1,95+,14
2001,A04,2,0 to 4,9
2001,A04,2,25 to 29,1
2001,A04,2,30 to 34,1
2001,A04,2,40 to 44,4
2001,A04,2,45 to 49,4
2001,A04,2,50 to 54,17
2001,A04,2,55 to 59,13
2001,A04,2,60 to 64,29
2001,A04,2,65 to 69,39
2001,A04,2,70 to 74,81
2001,A04,2,75 to 79,120
2001,A04,2,80 to 84,195
2001,A04,2,85 to 89,189
2001,A04,2,90 to 94,131
2001,A04,2,95+,58
2002,A04,1,0 to 4,8
2002,A04,1,15 to 19,2
2002,A04,1,25 to 29,1
2002,A04,1,35 to 39,2
2002,A04,1,40 to 44,5
2002,A04,1,45 to 49,8
2002,A04,1,50 to 54,14
2002,A04,1,55 to 59,28
2002,A04,1,60 to 64,38
2002,A04,1,65 to 69,64
2002,A04,1,70 to 74,107
2002,A04,1,75 to 79,151
2002,A04,1,80 to 84,188
2002,A04,1,85 to 89,151
2002,A04,1,90 to 94,83
2002,A04,1,95+,28
2002,A04,2,0 to 4,6
2002,A04,2,20 to 24,2
2002,A04,2,25 to 29,2
2002,A04,2,30 to 34,1
2002,A04,2,35 to 39,2
2002,A04,2,40 to 44,7
2002,A04,2,45 to 49,11
2002,A04,2,50 to 54,13
2002,A04,2,55 to 59,28
2002,A04,2,60 to 64,36
2002,A04,2,65 to 69,61
2002,A04,2,70 to 74,100
2002,A04,2,75 to 79,210
2002,A04,2,80 to 84,286
2002,A04,2,85 to 89,322
2002,A04,2,90 to 94,208
2002,A04,2,95+,85
2003,A04,1,0 to 4,7
2003,A04,1,30 to 34,3
2003,A04,1,35 to 39,2
2003,A04,1,40 to 44,1
2003,A04,1,45 to 49,9
2003,A04,1,5 to 9,1
2003,A04,1,50 to 54,20
2003,A04,1,55 to 59,30
2003,A04,1,60 to 64,44
2003,A04,1,65 to 69,66
2003,A04,1,70 to 74,113
2003,A04,1,75 to 79,194
2003,A04,1,80 to 84,253
2003,A04,1,85 to 89,187
2003,A04,1,90 to 94,75
2003,A04,1,95+,23
2003,A04,2,0 to 4,5
2003,A04,2,10 to 14,1
2003,A04,2,20 to 24,2
2003,A04,2,30 to 34,4
2003,A04,2,35 to 39,1
2003,A04,2,40 to 44,8
2003,A04,2,45 to 49,8
2003,A04,2,5 to 9,1
2003,A04,2,50 to 54,19
2003,A04,2,55 to 59,34
2003,A04,2,60 to 64,56
2003,A04,2,65 to 69,90
2003,A04,2,70 to 74,155
2003,A04,2,75 to 79,296
2003,A04,2,80 to 84,374
2003,A04,2,85 to 89,415
2003,A04,2,90 to 94,264
2003,A04,2,95+,102
2004,A04,1,0 to 4,10
2004,A04,1,20 to 24,1
2004,A04,1,25 to 29,2
2004,A04,1,30 to 34,1
2004,A04,1,35 to 39,7
2004,A04,1,40 to 44,11
2004,A04,1,45 to 49,17
2004,A04,1,50 to 54,27
2004,A04,1,55 to 59,42
2004,A04,1,60 to 64,78
2004,A04,1,65 to 69,96
2004,A04,1,70 to 74,157
2004,A04,1,75 to 79,277
2004,A04,1,80 to 84,365
2004,A04,1,85 to 89,280
2004,A04,1,90 to 94,143
2004,A04,1,95+,34
2004,A04,2,0 to 4,7
2004,A04,2,15 to 19,1
2004,A04,2,25 to 29,2
2004,A04,2,30 to 34,1
2004,A04,2,35 to 39,2
2004,A04,2,40 to 44,9
2004,A04,2,45 to 49,19
2004,A04,2,50 to 54,24
2004,A04,2,55 to 59,46
2004,A04,2,60 to 64,74
2004,A04,2,65 to 69,107
2004,A04,2,70 to 74,217
2004,A04,2,75 to 79,386
2004,A04,2,80 to 84,570
2004,A04,2,85 to 89,559
2004,A04,2,90 to 94,413
2004,A04,2,95+,158
2005,A04,1,0 to 4,7
2005,A04,1,10 to 14,2
2005,A04,1,15 to 19,2
2005,A04,1,25 to 29,1
2005,A04,1,30 to 34,4
2005,A04,1,35 to 39,4
2005,A04,1,40 to 44,12
2005,A04,1,45 to 49,16
2005,A04,1,5 to 9,1
2005,A04,1,50 to 54,33
2005,A04,1,55 to 59,41
2005,A04,1,60 to 64,82
2005,A04,1,65 to 69,130
2005,A04,1,70 to 74,226
2005,A04,1,75 to 79,372
2005,A04,1,80 to 84,461
2005,A04,1,85 to 89,428
2005,A04,1,90 to 94,237
2005,A04,1,95+,50
2005,A04,2,0 to 4,10
2005,A04,2,10 to 14,3
2005,A04,2,25 to 29,1
2005,A04,2,30 to 34,4
2005,A04,2,35 to 39,3
2005,A04,2,40 to 44,8
2005,A04,2,45 to 49,13
2005,A04,2,5 to 9,1
2005,A04,2,50 to 54,35
2005,A04,2,55 to 59,47
2005,A04,2,60 to 64,68
2005,A04,2,65 to 69,134
2005,A04,2,70 to 74,300
2005,A04,2,75 to 79,453
2005,A04,2,80 to 84,714
2005,A04,2,85 to 89,779
2005,A04,2,90 to 94,515
2005,A04,2,95+,225
2007,A04,1,0 to 4,8
2007,A04,1,20 to 24,3
2007,A04,1,25 to 29,2
2007,A04,1,30 to 34,1
2007,A04,1,35 to 39,5
2007,A04,1,40 to 44,8
2007,A04,1,45 to 49,14
2007,A04,1,5 to 9,1
2007,A04,1,50 to 54,33
2007,A04,1,55 to 59,79
2007,A04,1,60 to 64,89
2007,A04,1,65 to 69,156
2007,A04,1,70 to 74,234
2007,A04,1,75 to 79,412
2007,A04,1,80 to 84,532
2007,A04,1,85 to 89,518
2007,A04,1,90 to 94,263
2007,A04,1,95+,78
2007,A04,2,0 to 4,5
2007,A04,2,20 to 24,1
2007,A04,2,25 to 29,5
2007,A04,2,30 to 34,6
2007,A04,2,35 to 39,8
2007,A04,2,40 to 44,10
2007,A04,2,45 to 49,19
2007,A04,2,50 to 54,42
2007,A04,2,55 to 59,50
2007,A04,2,60 to 64,95
2007,A04,2,65 to 69,188
2007,A04,2,70 to 74,304
2007,A04,2,75 to 79,558
2007,A04,2,80 to 84,872
2007,A04,2,85 to 89,983
2007,A04,2,90 to 94,619
2007,A04,2,95+,264
1999,A05,1,0 to 4,7
1999,A05,1,70 to 74,1
1999,A05,2,0 to 4,2
2000,A05,1,0 to 4,5
2000,A05,1,45 to 49,1
2000,A05,1,50 to 54,1
2000,A05,1,70 to 74,1
2000,A05,1,75 to 79,1
2000,A05,2,0 to 4,1
2000,A05,2,85 to 89,1
2001,A05,1,0 to 4,3
2001,A05,1,80 to 84,1
2001,A05,2,0 to 4,2
2002,A05,1,0 to 4,2
2002,A05,1,50 to 54,1
2002,A05,1,65 to 69,2
2002,A05,1,70 to 74,1
2002,A05,2,0 to 4,1
2003,A05,1,0 to 4,3
2003,A05,1,50 to 54,1
2003,A05,1,80 to 84,1
2003,A05,1,90 to 94,1
2003,A05,2,0 to 4,1
2003,A05,2,70 to 74,1
2003,A05,2,85 to 89,1
2004,A05,1,0 to 4,1
2005,A05,1,0 to 4,3
2005,A05,1,50 to 54,2
2005,A05,1,80 to 84,2
2007,A05,1,0 to 4,1
2007,A05,1,50 to 54,1
2007,A05,1,55 to 59,1
2007,A05,1,60 to 64,1
2007,A05,1,75 to 79,1
2007,A05,2,0 to 4,1
1999,A06,1,0 to 4,2
1999,A06,1,60 to 64,1
1999,A06,2,0 to 4,1
2000,A06,2,0 to 4,2
2000,A06,2,80 to 84,1
2001,A06,1,0 to 4,4
2001,A06,2,0 to 4,1
2002,A06,1,0 to 4,2
2002,A06,2,0 to 4,2
2003,A06,1,0 to 4,2
2003,A06,1,60 to 64,1
2003,A06,1,70 to 74,1
2003,A06,2,0 to 4,1
2004,A06,1,0 to 4,2
2004,A06,2,0 to 4,1
2005,A06,1,0 to 4,1
1999,A07,1,0 to 4,1
2000,A07,1,0 to 4,2
2000,A07,1,60 to 64,1
2000,A07,2,0 to 4,1
2000,A07,2,35 to 39,1
2001,A07,1,0 to 4,1
2001,A07,1,50 to 54,1
2002,A07,1,0 to 4,2
2002,A07,1,40 to 44,1
2002,A07,1,60 to 64,1
2002,A07,2,0 to 4,3
2003,A07,1,0 to 4,1
2004,A07,1,0 to 4,2
2004,A07,2,0 to 4,1
2005,A07,1,0 to 4,1
2005,A07,2,0 to 4,2
2005,A07,2,85 to 89,1
2007,A07,1,0 to 4,2
2007,A07,1,40 to 44,1
2007,A07,2,0 to 4,1
1999,A08,1,0 to 4,15
1999,A08,1,15 to 19,1
1999,A08,1,20 to 24,1
1999,A08,1,25 to 29,1
1999,A08,1,30 to 34,3
1999,A08,1,40 to 44,1
1999,A08,1,45 to 49,2
1999,A08,1,5 to 9,2
1999,A08,1,50 to 54,1
1999,A08,1,65 to 69,2
1999,A08,1,70 to 74,1
1999,A08,1,75 to 79,3
1999,A08,1,80 to 84,4
1999,A08,1,85 to 89,7
1999,A08,1,90 to 94,2
1999,A08,1,95+,3
1999,A08,2,0 to 4,12
1999,A08,2,45 to 49,1
1999,A08,2,50 to 54,1
1999,A08,2,55 to 59,1
1999,A08,2,60 to 64,2
1999,A08,2,65 to 69,3
1999,A08,2,70 to 74,7
1999,A08,2,75 to 79,5
1999,A08,2,80 to 84,7
1999,A08,2,85 to 89,14
1999,A08,2,90 to 94,10
1999,A08,2,95+,13
2000,A08,1,0 to 4,17
2000,A08,1,40 to 44,1
2000,A08,1,45 to 49,1
2000,A08,1,50 to 54,1
2000,A08,1,55 to 59,2
2000,A08,1,65 to 69,1
2000,A08,1,70 to 74,1
2000,A08,1,75 to 79,4
2000,A08,1,80 to 84,5
2000,A08,1,85 to 89,5
2000,A08,1,90 to 94,4
2000,A08,1,95+,2
2000,A08,2,0 to 4,10
2000,A08,2,35 to 39,1
2000,A08,2,55 to 59,2
2000,A08,2,65 to 69,2
2000,A08,2,70 to 74,3
2000,A08,2,75 to 79,2
2000,A08,2,80 to 84,7
2000,A08,2,85 to 89,7
2000,A08,2,90 to 94,13
2000,A08,2,95+,3
2001,A08,1,0 to 4,13
2001,A08,1,10 to 14,1
2001,A08,1,30 to 34,1
2001,A08,1,55 to 59,1
2001,A08,1,60 to 64,1
2001,A08,1,65 to 69,1
2001,A08,1,70 to 74,1
2001,A08,1,75 to 79,4
2001,A08,1,80 to 84,4
2001,A08,1,85 to 89,7
2001,A08,1,90 to 94,2
2001,A08,2,0 to 4,6
2001,A08,2,10 to 14,1
2001,A08,2,45 to 49,1
2001,A08,2,50 to 54,2
2001,A08,2,60 to 64,2
2001,A08,2,65 to 69,1
2001,A08,2,70 to 74,2
2001,A08,2,75 to 79,6
2001,A08,2,80 to 84,6
2001,A08,2,85 to 89,3
2001,A08,2,90 to 94,1
2001,A08,2,95+,12
2002,A08,1,0 to 4,5
2002,A08,1,45 to 49,1
2002,A08,1,5 to 9,1
2002,A08,1,50 to 54,3
2002,A08,1,55 to 59,1
2002,A08,1,60 to 64,1
2002,A08,1,70 to 74,3
2002,A08,1,75 to 79,1
2002,A08,1,80 to 84,7
2002,A08,1,85 to 89,6
2002,A08,1,90 to 94,2
2002,A08,1,95+,3
2002,A08,2,0 to 4,8
2002,A08,2,15 to 19,1
2002,A08,2,35 to 39,1
2002,A08,2,55 to 59,4
2002,A08,2,65 to 69,3
2002,A08,2,70 to 74,7
2002,A08,2,75 to 79,2
2002,A08,2,80 to 84,13
2002,A08,2,85 to 89,12
2002,A08,2,90 to 94,12
2002,A08,2,95+,14
2003,A08,1,0 to 4,5
2003,A08,1,10 to 14,1
2003,A08,1,20 to 24,1
2003,A08,1,30 to 34,1
2003,A08,1,45 to 49,2
2003,A08,1,50 to 54,1
2003,A08,1,55 to 59,1
2003,A08,1,60 to 64,2
2003,A08,1,65 to 69,1
2003,A08,1,70 to 74,2
2003,A08,1,75 to 79,9
2003,A08,1,80 to 84,5
2003,A08,1,85 to 89,5
2003,A08,1,90 to 94,7
2003,A08,1,95+,1
2003,A08,2,0 to 4,6
2003,A08,2,45 to 49,2
2003,A08,2,5 to 9,1
2003,A08,2,50 to 54,1
2003,A08,2,55 to 59,1
2003,A08,2,65 to 69,1
2003,A08,2,70 to 74,3
2003,A08,2,75 to 79,6
2003,A08,2,80 to 84,18
2003,A08,2,85 to 89,21
2003,A08,2,90 to 94,20
2003,A08,2,95+,7
2004,A08,1,0 to 4,9
2004,A08,1,25 to 29,1
2004,A08,1,40 to 44,1
2004,A08,1,50 to 54,1
2004,A08,1,55 to 59,1
2004,A08,1,70 to 74,4
2004,A08,1,75 to 79,3
2004,A08,1,80 to 84,3
2004,A08,1,85 to 89,7
2004,A08,1,90 to 94,8
2004,A08,1,95+,1
2004,A08,2,0 to 4,19
2004,A08,2,25 to 29,2
2004,A08,2,35 to 39,1
2004,A08,2,50 to 54,1
2004,A08,2,55 to 59,2
2004,A08,2,60 to 64,2
2004,A08,2,65 to 69,5
2004,A08,2,70 to 74,3
2004,A08,2,75 to 79,3
2004,A08,2,80 to 84,9
2004,A08,2,85 to 89,5
2004,A08,2,90 to 94,11
2004,A08,2,95+,6
2005,A08,1,0 to 4,15
2005,A08,1,10 to 14,1
2005,A08,1,25 to 29,1
2005,A08,1,40 to 44,1
2005,A08,1,45 to 49,1
2005,A08,1,50 to 54,2
2005,A08,1,55 to 59,1
2005,A08,1,60 to 64,2
2005,A08,1,65 to 69,4
2005,A08,1,70 to 74,4
2005,A08,1,75 to 79,3
2005,A08,1,80 to 84,6
2005,A08,1,85 to 89,5
2005,A08,1,90 to 94,5
2005,A08,1,95+,2
2005,A08,2,0 to 4,7
2005,A08,2,10 to 14,1
2005,A08,2,40 to 44,1
2005,A08,2,45 to 49,1
2005,A08,2,50 to 54,1
2005,A08,2,55 to 59,1
2005,A08,2,65 to 69,5
2005,A08,2,70 to 74,1
2005,A08,2,75 to 79,8
2005,A08,2,80 to 84,5
2005,A08,2,85 to 89,11
2005,A08,2,90 to 94,8
2005,A08,2,95+,9
2007,A08,1,0 to 4,18
2007,A08,1,10 to 14,1
2007,A08,1,15 to 19,1
2007,A08,1,40 to 44,2
2007,A08,1,45 to 49,1
2007,A08,1,50 to 54,3
2007,A08,1,55 to 59,3
2007,A08,1,65 to 69,2
2007,A08,1,70 to 74,2
2007,A08,1,75 to 79,5
2007,A08,1,80 to 84,6
2007,A08,1,85 to 89,7
2007,A08,1,90 to 94,11
2007,A08,2,0 to 4,8
2007,A08,2,5 to 9,2
2007,A08,2,50 to 54,3
2007,A08,2,55 to 59,3
2007,A08,2,65 to 69,1
2007,A08,2,70 to 74,10
2007,A08,2,75 to 79,10
2007,A08,2,80 to 84,6
2007,A08,2,85 to 89,25
2007,A08,2,90 to 94,25
2007,A08,2,95+,13
1999,A09,1,0 to 4,5
1999,A09,1,50 to 54,2
1999,A09,1,60 to 64,2
1999,A09,1,65 to 69,3
1999,A09,1,70 to 74,7
1999,A09,1,75 to 79,5
1999,A09,1,80 to 84,4
1999,A09,1,85 to 89,2
1999,A09,1,90 to 94,3
1999,A09,2,0 to 4,1
1999,A09,2,20 to 24,1
1999,A09,2,40 to 44,2
1999,A09,2,45 to 49,1
1999,A09,2,60 to 64,3
1999,A09,2,65 to 69,5
1999,A09,2,70 to 74,7
1999,A09,2,75 to 79,13
1999,A09,2,80 to 84,11
1999,A09,2,85 to 89,16
1999,A09,2,90 to 94,4
1999,A09,2,95+,3
2000,A09,1,0 to 4,1
2000,A09,1,40 to 44,1
2000,A09,1,45 to 49,1
2000,A09,1,60 to 64,1
2000,A09,1,65 to 69,3
2000,A09,1,70 to 74,4
2000,A09,1,75 to 79,3
2000,A09,1,80 to 84,3
2000,A09,1,85 to 89,8
2000,A09,1,90 to 94,2
2000,A09,1,95+,1
2000,A09,2,0 to 4,1
2000,A09,2,50 to 54,1
2000,A09,2,60 to 64,2
2000,A09,2,65 to 69,4
2000,A09,2,70 to 74,4
2000,A09,2,75 to 79,4
2000,A09,2,80 to 84,5
2000,A09,2,85 to 89,6
2000,A09,2,90 to 94,7
2000,A09,2,95+,3
2001,A09,1,0 to 4,1
2001,A09,1,40 to 44,1
2001,A09,1,55 to 59,2
2001,A09,1,65 to 69,1
2001,A09,1,70 to 74,3
2001,A09,1,75 to 79,7
2001,A09,1,80 to 84,2
2001,A09,1,85 to 89,3
2001,A09,1,90 to 94,1
2001,A09,2,0 to 4,2
2001,A09,2,50 to 54,3
2001,A09,2,55 to 59,1
2001,A09,2,65 to 69,1
2001,A09,2,70 to 74,3
2001,A09,2,75 to 79,3
2001,A09,2,80 to 84,8
2001,A09,2,85 to 89,8
2001,A09,2,90 to 94,5
2001,A09,2,95+,1
2002,A09,1,0 to 4,1
2002,A09,1,45 to 49,2
2002,A09,1,60 to 64,2
2002,A09,1,65 to 69,3
2002,A09,1,70 to 74,5
2002,A09,1,75 to 79,3
2002,A09,1,80 to 84,7
2002,A09,1,85 to 89,3
2002,A09,1,90 to 94,6
2002,A09,1,95+,1
2002,A09,2,0 to 4,3
2002,A09,2,10 to 14,1
2002,A09,2,45 to 49,2
2002,A09,2,55 to 59,2
2002,A09,2,60 to 64,1
2002,A09,2,65 to 69,2
2002,A09,2,70 to 74,4
2002,A09,2,75 to 79,4
2002,A09,2,80 to 84,13
2002,A09,2,85 to 89,15
2002,A09,2,90 to 94,7
2002,A09,2,95+,6
2003,A09,1,0 to 4,2
2003,A09,1,35 to 39,1
2003,A09,1,55 to 59,3
2003,A09,1,60 to 64,1
2003,A09,1,65 to 69,1
2003,A09,1,70 to 74,2
2003,A09,1,75 to 79,9
2003,A09,1,80 to 84,7
2003,A09,1,85 to 89,6
2003,A09,1,90 to 94,4
2003,A09,1,95+,1
2003,A09,2,0 to 4,2
2003,A09,2,60 to 64,3
2003,A09,2,65 to 69,2
2003,A09,2,70 to 74,8
2003,A09,2,75 to 79,9
2003,A09,2,80 to 84,10
2003,A09,2,85 to 89,12
2003,A09,2,90 to 94,13
2003,A09,2,95+,3
2004,A09,1,0 to 4,1
2004,A09,1,50 to 54,2
2004,A09,1,55 to 59,3
2004,A09,1,60 to 64,1
2004,A09,1,65 to 69,3
2004,A09,1,70 to 74,2
2004,A09,1,75 to 79,6
2004,A09,1,80 to 84,9
2004,A09,1,85 to 89,6
2004,A09,1,90 to 94,2
2004,A09,2,0 to 4,1
2004,A09,2,30 to 34,1
2004,A09,2,50 to 54,2
2004,A09,2,60 to 64,2
2004,A09,2,65 to 69,3
2004,A09,2,70 to 74,8
2004,A09,2,75 to 79,13
2004,A09,2,80 to 84,15
2004,A09,2,85 to 89,13
2004,A09,2,90 to 94,12
2004,A09,2,95+,6
2005,A09,1,0 to 4,1
2005,A09,1,45 to 49,1
2005,A09,1,55 to 59,1
2005,A09,1,60 to 64,3
2005,A09,1,65 to 69,3
2005,A09,1,70 to 74,8
2005,A09,1,75 to 79,12
2005,A09,1,80 to 84,10
2005,A09,1,85 to 89,5
2005,A09,1,90 to 94,6
2005,A09,1,95+,1
2005,A09,2,0 to 4,1
2005,A09,2,40 to 44,1
2005,A09,2,55 to 59,1
2005,A09,2,60 to 64,3
2005,A09,2,65 to 69,2
2005,A09,2,70 to 74,8
2005,A09,2,75 to 79,6
2005,A09,2,80 to 84,15
2005,A09,2,85 to 89,15
2005,A09,2,90 to 94,18
2005,A09,2,95+,10
2007,A09,1,0 to 4,1
2007,A09,1,55 to 59,2
2007,A09,1,65 to 69,6
2007,A09,1,70 to 74,5
2007,A09,1,75 to 79,8
2007,A09,1,80 to 84,6
2007,A09,1,85 to 89,13
2007,A09,1,90 to 94,3
2007,A09,1,95+,1
2007,A09,2,0 to 4,1
2007,A09,2,35 to 39,1
2007,A09,2,40 to 44,1
2007,A09,2,45 to 49,1
2007,A09,2,50 to 54,4
2007,A09,2,60 to 64,1
2007,A09,2,65 to 69,1
2007,A09,2,70 to 74,4
2007,A09,2,75 to 79,11
2007,A09,2,80 to 84,19
2007,A09,2,85 to 89,20
2007,A09,2,90 to 94,12
2007,A09,2,95+,7
1999,A16,1,0 to 4,4
1999,A16,1,20 to 24,2
1999,A16,1,30 to 34,8
1999,A16,1,35 to 39,15
1999,A16,1,40 to 44,18
1999,A16,1,45 to 49,31
1999,A16,1,50 to 54,32
1999,A16,1,55 to 59,39
1999,A16,1,60 to 64,44
1999,A16,1,65 to 69,41
1999,A16,1,70 to 74,55
1999,A16,1,75 to 79,60
1999,A16,1,80 to 84,60
1999,A16,1,85 to 89,52
1999,A16,1,90 to 94,13
1999,A16,1,95+,11
1999,A16,1,Unspecified,1
1999,A16,2,0 to 4,5
1999,A16,2,25 to 29,2
1999,A16,2,30 to 34,4
1999,A16,2,35 to 39,4
1999,A16,2,40 to 44,8
1999,A16,2,45 to 49,6
1999,A16,2,50 to 54,6
