year,cause,gender,age,people
2000,I64,2,15 to 19,3
2000,I64,2,20 to 24,4
2000,I64,2,25 to 29,17
2000,I64,2,30 to 34,19
2000,I64,2,35 to 39,59
2000,I64,2,40 to 44,121
2000,I64,2,45 to 49,227
2000,I64,2,5 to 9,1
2000,I64,2,50 to 54,349
2000,I64,2,55 to 59,600
2000,I64,2,60 to 64,1058
2000,I64,2,65 to 69,2010
2000,I64,2,70 to 74,3962
2000,I64,2,75 to 79,7397
2000,I64,2,80 to 84,11236
2000,I64,2,85 to 89,13979
2000,I64,2,90 to 94,10785
2000,I64,2,95+,5120
2001,I64,1,0 to 4,1
2001,I64,1,10 to 14,3
2001,I64,1,15 to 19,3
2001,I64,1,20 to 24,5
2001,I64,1,25 to 29,7
2001,I64,1,30 to 34,16
2001,I64,1,35 to 39,60
2001,I64,1,40 to 44,151
2001,I64,1,45 to 49,304
2001,I64,1,5 to 9,1
2001,I64,1,50 to 54,562
2001,I64,1,55 to 59,866
2001,I64,1,60 to 64,1403
2001,I64,1,65 to 69,2178
2001,I64,1,70 to 74,3807
2001,I64,1,75 to 79,5762
2001,I64,1,80 to 84,7020
2001,I64,1,85 to 89,6289
2001,I64,1,90 to 94,3310
2001,I64,1,95+,1050
2001,I64,2,0 to 4,4
2001,I64,2,15 to 19,3
2001,I64,2,20 to 24,5
2001,I64,2,25 to 29,14
2001,I64,2,30 to 34,28
2001,I64,2,35 to 39,58
2001,I64,2,40 to 44,127
2001,I64,2,45 to 49,206
2001,I64,2,50 to 54,399
2001,I64,2,55 to 59,629
2001,I64,2,60 to 64,1039
2001,I64,2,65 to 69,1796
2001,I64,2,70 to 74,3722
2001,I64,2,75 to 79,7304
2001,I64,2,80 to 84,11279
2001,I64,2,85 to 89,13640
2001,I64,2,90 to 94,10557
2001,I64,2,95+,5062
2002,I64,1,0 to 4,5
2002,I64,1,10 to 14,1
2002,I64,1,15 to 19,2
2002,I64,1,20 to 24,6
2002,I64,1,25 to 29,14
2002,I64,1,30 to 34,19
2002,I64,1,35 to 39,78
2002,I64,1,40 to 44,142
2002,I64,1,45 to 49,339
2002,I64,1,5 to 9,1
2002,I64,1,50 to 54,562
2002,I64,1,55 to 59,961
2002,I64,1,60 to 64,1344
2002,I64,1,65 to 69,2110
2002,I64,1,70 to 74,3597
2002,I64,1,75 to 79,5525
2002,I64,1,80 to 84,6722
2002,I64,1,85 to 89,6259
2002,I64,1,90 to 94,3341
2002,I64,1,95+,1001
2002,I64,2,0 to 4,4
2002,I64,2,10 to 14,2
2002,I64,2,15 to 19,1
2002,I64,2,20 to 24,6
2002,I64,2,25 to 29,11
2002,I64,2,30 to 34,37
2002,I64,2,35 to 39,55
2002,I64,2,40 to 44,142
2002,I64,2,45 to 49,256
2002,I64,2,5 to 9,3
2002,I64,2,50 to 54,427
2002,I64,2,55 to 59,647
2002,I64,2,60 to 64,1031
2002,I64,2,65 to 69,1751
2002,I64,2,70 to 74,3590
2002,I64,2,75 to 79,6774
2002,I64,2,80 to 84,11242
2002,I64,2,85 to 89,13215
2002,I64,2,90 to 94,10581
2002,I64,2,95+,5074
2002,I64,2,Unspecified,1
2003,I64,1,0 to 4,7
2003,I64,1,10 to 14,1
2003,I64,1,15 to 19,8
2003,I64,1,20 to 24,6
2003,I64,1,25 to 29,14
2003,I64,1,30 to 34,46
2003,I64,1,35 to 39,72
2003,I64,1,40 to 44,199
2003,I64,1,45 to 49,309
2003,I64,1,50 to 54,569
2003,I64,1,55 to 59,924
2003,I64,1,60 to 64,1345
2003,I64,1,65 to 69,1952
2003,I64,1,70 to 74,3270
2003,I64,1,75 to 79,5324
2003,I64,1,80 to 84,6602
2003,I64,1,85 to 89,5810
2003,I64,1,90 to 94,3267
2003,I64,1,95+,1023
2003,I64,1,Unspecified,1
2003,I64,2,0 to 4,2
2003,I64,2,15 to 19,6
2003,I64,2,20 to 24,9
2003,I64,2,25 to 29,10
2003,I64,2,30 to 34,31
2003,I64,2,35 to 39,52
2003,I64,2,40 to 44,137
2003,I64,2,45 to 49,224
2003,I64,2,5 to 9,1
2003,I64,2,50 to 54,396
2003,I64,2,55 to 59,646
2003,I64,2,60 to 64,1020
2003,I64,2,65 to 69,1648
2003,I64,2,70 to 74,3178
2003,I64,2,75 to 79,6286
2003,I64,2,80 to 84,10483
2003,I64,2,85 to 89,12615
2003,I64,2,90 to 94,10016
2003,I64,2,95+,4963
2004,I64,1,0 to 4,3
2004,I64,1,10 to 14,4
2004,I64,1,15 to 19,5
2004,I64,1,20 to 24,8
2004,I64,1,25 to 29,11
2004,I64,1,30 to 34,22
2004,I64,1,35 to 39,65
2004,I64,1,40 to 44,167
2004,I64,1,45 to 49,323
2004,I64,1,5 to 9,3
2004,I64,1,50 to 54,585
2004,I64,1,55 to 59,803
2004,I64,1,60 to 64,1285
2004,I64,1,65 to 69,1927
2004,I64,1,70 to 74,3034
2004,I64,1,75 to 79,4712
2004,I64,1,80 to 84,6194
2004,I64,1,85 to 89,5353
2004,I64,1,90 to 94,2971
2004,I64,1,95+,957
2004,I64,1,Unspecified,1
2004,I64,2,0 to 4,2
2004,I64,2,10 to 14,1
2004,I64,2,15 to 19,2
2004,I64,2,20 to 24,4
2004,I64,2,25 to 29,11
2004,I64,2,30 to 34,37
2004,I64,2,35 to 39,53
2004,I64,2,40 to 44,132
2004,I64,2,45 to 49,243
2004,I64,2,5 to 9,2
2004,I64,2,50 to 54,380
2004,I64,2,55 to 59,619
2004,I64,2,60 to 64,974
2004,I64,2,65 to 69,1653
2004,I64,2,70 to 74,2933
2004,I64,2,75 to 79,5793
2004,I64,2,80 to 84,9823
2004,I64,2,85 to 89,11622
2004,I64,2,90 to 94,9358
2004,I64,2,95+,4406
2005,I64,1,0 to 4,3
2005,I64,1,10 to 14,1
2005,I64,1,15 to 19,2
2005,I64,1,20 to 24,2
2005,I64,1,25 to 29,17
2005,I64,1,30 to 34,20
2005,I64,1,35 to 39,55
2005,I64,1,40 to 44,163
2005,I64,1,45 to 49,324
2005,I64,1,5 to 9,3
2005,I64,1,50 to 54,644
2005,I64,1,55 to 59,882
2005,I64,1,60 to 64,1329
2005,I64,1,65 to 69,1862
2005,I64,1,70 to 74,2823
2005,I64,1,75 to 79,4521
2005,I64,1,80 to 84,5933
2005,I64,1,85 to 89,5471
2005,I64,1,90 to 94,3061
2005,I64,1,95+,846
2005,I64,1,Unspecified,1
2005,I64,2,0 to 4,5
2005,I64,2,10 to 14,2
2005,I64,2,15 to 19,3
2005,I64,2,20 to 24,5
2005,I64,2,25 to 29,13
2005,I64,2,30 to 34,20
2005,I64,2,35 to 39,54
2005,I64,2,40 to 44,129
2005,I64,2,45 to 49,247
2005,I64,2,5 to 9,5
2005,I64,2,50 to 54,400
2005,I64,2,55 to 59,603
2005,I64,2,60 to 64,922
2005,I64,2,65 to 69,1565
2005,I64,2,70 to 74,2739
2005,I64,2,75 to 79,5289
2005,I64,2,80 to 84,9398
2005,I64,2,85 to 89,11327
2005,I64,2,90 to 94,9210
2005,I64,2,95+,4517
2007,I64,1,0 to 4,2
2007,I64,1,15 to 19,3
2007,I64,1,20 to 24,16
2007,I64,1,25 to 29,11
2007,I64,1,30 to 34,23
2007,I64,1,35 to 39,62
2007,I64,1,40 to 44,160
2007,I64,1,45 to 49,340
2007,I64,1,5 to 9,2
2007,I64,1,50 to 54,648
2007,I64,1,55 to 59,1034
2007,I64,1,60 to 64,1373
2007,I64,1,65 to 69,1936
2007,I64,1,70 to 74,2687
2007,I64,1,75 to 79,4088
2007,I64,1,80 to 84,5299
2007,I64,1,85 to 89,5333
2007,I64,1,90 to 94,2833
2007,I64,1,95+,955
2007,I64,2,0 to 4,6
2007,I64,2,10 to 14,2
2007,I64,2,15 to 19,5
2007,I64,2,20 to 24,12
2007,I64,2,25 to 29,12
2007,I64,2,30 to 34,33
2007,I64,2,35 to 39,54
2007,I64,2,40 to 44,130
2007,I64,2,45 to 49,259
2007,I64,2,5 to 9,1
2007,I64,2,50 to 54,425
2007,I64,2,55 to 59,667
2007,I64,2,60 to 64,980
2007,I64,2,65 to 69,1613
2007,I64,2,70 to 74,2540
2007,I64,2,75 to 79,4785
2007,I64,2,80 to 84,8377
2007,I64,2,85 to 89,11231
2007,I64,2,90 to 94,8804
2007,I64,2,95+,4374
2007,I64,2,Unspecified,2
1999,J18,1,0 to 4,135
1999,J18,1,10 to 14,19
1999,J18,1,15 to 19,30
1999,J18,1,20 to 24,47
1999,J18,1,25 to 29,63
1999,J18,1,30 to 34,106
1999,J18,1,35 to 39,206
1999,J18,1,40 to 44,282
1999,J18,1,45 to 49,432
1999,J18,1,5 to 9,17
1999,J18,1,50 to 54,484
1999,J18,1,55 to 59,514
1999,J18,1,60 to 64,739
1999,J18,1,65 to 69,1228
1999,J18,1,70 to 74,2225
1999,J18,1,75 to 79,3649
1999,J18,1,80 to 84,4945
1999,J18,1,85 to 89,5079
1999,J18,1,90 to 94,3375
1999,J18,1,95+,1479
1999,J18,1,Unspecified,1
1999,J18,2,0 to 4,120
1999,J18,2,10 to 14,12
1999,J18,2,15 to 19,28
1999,J18,2,20 to 24,40
1999,J18,2,25 to 29,50
1999,J18,2,30 to 34,70
1999,J18,2,35 to 39,159
1999,J18,2,40 to 44,201
1999,J18,2,45 to 49,248
1999,J18,2,5 to 9,11
1999,J18,2,50 to 54,298
1999,J18,2,55 to 59,405
1999,J18,2,60 to 64,568
1999,J18,2,65 to 69,845
1999,J18,2,70 to 74,1746
1999,J18,2,75 to 79,3410
1999,J18,2,80 to 84,5448
1999,J18,2,85 to 89,7379
1999,J18,2,90 to 94,7011
1999,J18,2,95+,4673
2000,J18,1,0 to 4,137
2000,J18,1,10 to 14,16
2000,J18,1,15 to 19,27
2000,J18,1,20 to 24,57
2000,J18,1,25 to 29,71
2000,J18,1,30 to 34,104
2000,J18,1,35 to 39,168
2000,J18,1,40 to 44,344
2000,J18,1,45 to 49,389
2000,J18,1,5 to 9,18
2000,J18,1,50 to 54,500
2000,J18,1,55 to 59,585
2000,J18,1,60 to 64,823
2000,J18,1,65 to 69,1247
2000,J18,1,70 to 74,2244
2000,J18,1,75 to 79,3620
2000,J18,1,80 to 84,5134
2000,J18,1,85 to 89,5077
2000,J18,1,90 to 94,3421
2000,J18,1,95+,1519
2000,J18,1,Unspecified,2
2000,J18,2,0 to 4,124
2000,J18,2,10 to 14,12
2000,J18,2,15 to 19,23
2000,J18,2,20 to 24,46
2000,J18,2,25 to 29,42
2000,J18,2,30 to 34,81
2000,J18,2,35 to 39,157
2000,J18,2,40 to 44,196
2000,J18,2,45 to 49,251
2000,J18,2,5 to 9,15
2000,J18,2,50 to 54,319
2000,J18,2,55 to 59,389
2000,J18,2,60 to 64,583
2000,J18,2,65 to 69,931
2000,J18,2,70 to 74,1832
2000,J18,2,75 to 79,3461
2000,J18,2,80 to 84,5662
2000,J18,2,85 to 89,7483
2000,J18,2,90 to 94,7050
2000,J18,2,95+,4502
2000,J18,2,Unspecified,1
2001,J18,1,0 to 4,144
2001,J18,1,10 to 14,22
2001,J18,1,15 to 19,28
2001,J18,1,20 to 24,63
2001,J18,1,25 to 29,51
2001,J18,1,30 to 34,105
2001,J18,1,35 to 39,190
2001,J18,1,40 to 44,284
2001,J18,1,45 to 49,427
2001,J18,1,5 to 9,18
2001,J18,1,50 to 54,514
2001,J18,1,55 to 59,566
2001,J18,1,60 to 64,788
2001,J18,1,65 to 69,1168
2001,J18,1,70 to 74,2164
2001,J18,1,75 to 79,3615
2001,J18,1,80 to 84,4863
2001,J18,1,85 to 89,5014
2001,J18,1,90 to 94,3371
2001,J18,1,95+,1455
2001,J18,1,Unspecified,4
2001,J18,2,0 to 4,124
2001,J18,2,10 to 14,18
2001,J18,2,15 to 19,28
2001,J18,2,20 to 24,40
2001,J18,2,25 to 29,49
2001,J18,2,30 to 34,74
2001,J18,2,35 to 39,147
2001,J18,2,40 to 44,216
2001,J18,2,45 to 49,258
2001,J18,2,5 to 9,14
2001,J18,2,50 to 54,326
2001,J18,2,55 to 59,378
2001,J18,2,60 to 64,557
2001,J18,2,65 to 69,878
2001,J18,2,70 to 74,1760
2001,J18,2,75 to 79,3225
2001,J18,2,80 to 84,5468
2001,J18,2,85 to 89,7554
2001,J18,2,90 to 94,6731
2001,J18,2,95+,4372
2001,J18,2,Unspecified,1
2002,J18,1,0 to 4,140
2002,J18,1,10 to 14,17
2002,J18,1,15 to 19,33
2002,J18,1,20 to 24,48
2002,J18,1,25 to 29,51
2002,J18,1,30 to 34,106
2002,J18,1,35 to 39,170
2002,J18,1,40 to 44,296
2002,J18,1,45 to 49,444
2002,J18,1,5 to 9,11
2002,J18,1,50 to 54,534
2002,J18,1,55 to 59,627
2002,J18,1,60 to 64,880
2002,J18,1,65 to 69,1235
2002,J18,1,70 to 74,2198
2002,J18,1,75 to 79,3725
2002,J18,1,80 to 84,5287
2002,J18,1,85 to 89,5277
2002,J18,1,90 to 94,3620
2002,J18,1,95+,1501
2002,J18,1,Unspecified,2
2002,J18,2,0 to 4,96
2002,J18,2,10 to 14,19
2002,J18,2,15 to 19,27
2002,J18,2,20 to 24,32
2002,J18,2,25 to 29,54
2002,J18,2,30 to 34,70
2002,J18,2,35 to 39,144
2002,J18,2,40 to 44,201
2002,J18,2,45 to 49,306
2002,J18,2,5 to 9,17
2002,J18,2,50 to 54,341
2002,J18,2,55 to 59,449
2002,J18,2,60 to 64,628
2002,J18,2,65 to 69,907
2002,J18,2,70 to 74,1757
2002,J18,2,75 to 79,3472
2002,J18,2,80 to 84,5811
2002,J18,2,85 to 89,7710
2002,J18,2,90 to 94,7139
2002,J18,2,95+,4622
2002,J18,2,Unspecified,1
2003,J18,1,0 to 4,146
2003,J18,1,10 to 14,20
2003,J18,1,15 to 19,33
2003,J18,1,20 to 24,64
2003,J18,1,25 to 29,74
2003,J18,1,30 to 34,116
2003,J18,1,35 to 39,171
2003,J18,1,40 to 44,284
2003,J18,1,45 to 49,450
2003,J18,1,5 to 9,16
2003,J18,1,50 to 54,608
2003,J18,1,55 to 59,609
2003,J18,1,60 to 64,886
2003,J18,1,65 to 69,1291
2003,J18,1,70 to 74,2074
2003,J18,1,75 to 79,3602
2003,J18,1,80 to 84,5059
2003,J18,1,85 to 89,5062
2003,J18,1,90 to 94,3414
2003,J18,1,95+,1537
2003,J18,1,Unspecified,1
2003,J18,2,0 to 4,112
2003,J18,2,10 to 14,17
2003,J18,2,15 to 19,16
2003,J18,2,20 to 24,53
2003,J18,2,25 to 29,51
2003,J18,2,30 to 34,73
2003,J18,2,35 to 39,137
2003,J18,2,40 to 44,216
2003,J18,2,45 to 49,316
2003,J18,2,5 to 9,12
2003,J18,2,50 to 54,383
2003,J18,2,55 to 59,455
2003,J18,2,60 to 64,687
2003,J18,2,65 to 69,931
2003,J18,2,70 to 74,1637
2003,J18,2,75 to 79,3257
2003,J18,2,80 to 84,5574
2003,J18,2,85 to 89,7407
2003,J18,2,90 to 94,6878
2003,J18,2,95+,4552
2003,J18,2,Unspecified,1
2004,J18,1,0 to 4,126
2004,J18,1,10 to 14,16
2004,J18,1,15 to 19,39
2004,J18,1,20 to 24,67
2004,J18,1,25 to 29,57
2004,J18,1,30 to 34,101
2004,J18,1,35 to 39,158
2004,J18,1,40 to 44,268
2004,J18,1,45 to 49,391
2004,J18,1,5 to 9,13
2004,J18,1,50 to 54,571
2004,J18,1,55 to 59,677
2004,J18,1,60 to 64,904
2004,J18,1,65 to 69,1206
2004,J18,1,70 to 74,1979
2004,J18,1,75 to 79,3287
2004,J18,1,80 to 84,4840
2004,J18,1,85 to 89,4761
2004,J18,1,90 to 94,3214
2004,J18,1,95+,1433
2004,J18,2,0 to 4,110
2004,J18,2,10 to 14,13
2004,J18,2,15 to 19,18
2004,J18,2,20 to 24,35
2004,J18,2,25 to 29,29
2004,J18,2,30 to 34,63
2004,J18,2,35 to 39,95
2004,J18,2,40 to 44,219
2004,J18,2,45 to 49,276
2004,J18,2,5 to 9,8
2004,J18,2,50 to 54,346
2004,J18,2,55 to 59,473
2004,J18,2,60 to 64,623
2004,J18,2,65 to 69,863
2004,J18,2,70 to 74,1593
2004,J18,2,75 to 79,3010
2004,J18,2,80 to 84,5223
2004,J18,2,85 to 89,6587
2004,J18,2,90 to 94,6263
2004,J18,2,95+,3975
2005,J18,1,0 to 4,118
2005,J18,1,10 to 14,16
2005,J18,1,15 to 19,33
2005,J18,1,20 to 24,57
2005,J18,1,25 to 29,63
2005,J18,1,30 to 34,94
2005,J18,1,35 to 39,160
2005,J18,1,40 to 44,291
2005,J18,1,45 to 49,474
2005,J18,1,5 to 9,15
2005,J18,1,50 to 54,610
2005,J18,1,55 to 59,747
2005,J18,1,60 to 64,932
2005,J18,1,65 to 69,1200
2005,J18,1,70 to 74,1968
2005,J18,1,75 to 79,3309
2005,J18,1,80 to 84,4942
2005,J18,1,85 to 89,4869
2005,J18,1,90 to 94,3494
2005,J18,1,95+,1431
2005,J18,1,Unspecified,2
2005,J18,2,0 to 4,107
2005,J18,2,10 to 14,18
2005,J18,2,15 to 19,13
2005,J18,2,20 to 24,27
2005,J18,2,25 to 29,54
2005,J18,2,30 to 34,67
2005,J18,2,35 to 39,100
2005,J18,2,40 to 44,221
2005,J18,2,45 to 49,323
2005,J18,2,5 to 9,13
2005,J18,2,50 to 54,416
2005,J18,2,55 to 59,515
2005,J18,2,60 to 64,665
2005,J18,2,65 to 69,927
2005,J18,2,70 to 74,1643
2005,J18,2,75 to 79,3004
2005,J18,2,80 to 84,5382
2005,J18,2,85 to 89,7008
2005,J18,2,90 to 94,6555
2005,J18,2,95+,4257
2007,J18,1,0 to 4,115
2007,J18,1,10 to 14,13
2007,J18,1,15 to 19,15
2007,J18,1,20 to 24,61
2007,J18,1,25 to 29,77
2007,J18,1,30 to 34,84
2007,J18,1,35 to 39,140
2007,J18,1,40 to 44,251
2007,J18,1,45 to 49,409
2007,J18,1,5 to 9,11
2007,J18,1,50 to 54,604
2007,J18,1,55 to 59,728
2007,J18,1,60 to 64,927
2007,J18,1,65 to 69,1134
2007,J18,1,70 to 74,1660
2007,J18,1,75 to 79,2754
2007,J18,1,80 to 84,4194
2007,J18,1,85 to 89,4582
2007,J18,1,90 to 94,3189
2007,J18,1,95+,1388
2007,J18,1,Unspecified,3
2007,J18,2,0 to 4,92
2007,J18,2,10 to 14,14
2007,J18,2,15 to 19,16
2007,J18,2,20 to 24,32
2007,J18,2,25 to 29,52
2007,J18,2,30 to 34,64
2007,J18,2,35 to 39,108
2007,J18,2,40 to 44,180
2007,J18,2,45 to 49,299
2007,J18,2,5 to 9,11
2007,J18,2,50 to 54,389
2007,J18,2,55 to 59,490
2007,J18,2,60 to 64,642
2007,J18,2,65 to 69,883
2007,J18,2,70 to 74,1416
2007,J18,2,75 to 79,2595
2007,J18,2,80 to 84,4410
2007,J18,2,85 to 89,6037
2007,J18,2,90 to 94,5500
2007,J18,2,95+,3655
1999,J44,1,0 to 4,12
1999,J44,1,10 to 14,2
1999,J44,1,15 to 19,5
1999,J44,1,20 to 24,3
1999,J44,1,25 to 29,2
1999,J44,1,30 to 34,10
1999,J44,1,35 to 39,35
1999,J44,1,40 to 44,133
1999,J44,1,45 to 49,352
1999,J44,1,5 to 9,2
1999,J44,1,50 to 54,707
1999,J44,1,55 to 59,1621
1999,J44,1,60 to 64,2968
1999,J44,1,65 to 69,5244
1999,J44,1,70 to 74,8681
1999,J44,1,75 to 79,10701
1999,J44,1,80 to 84,9748
1999,J44,1,85 to 89,6763
1999,J44,1,90 to 94,2740
1999,J44,1,95+,760
1999,J44,1,Unspecified,3
1999,J44,2,0 to 4,10
1999,J44,2,15 to 19,4
1999,J44,2,20 to 24,5
1999,J44,2,25 to 29,10
1999,J44,2,30 to 34,16
1999,J44,2,35 to 39,31
1999,J44,2,40 to 44,122
1999,J44,2,45 to 49,250
1999,J44,2,5 to 9,3
1999,J44,2,50 to 54,655
1999,J44,2,55 to 59,1425
1999,J44,2,60 to 64,2511
1999,J44,2,65 to 69,4459
1999,J44,2,70 to 74,7486
1999,J44,2,75 to 79,9727
1999,J44,2,80 to 84,9822
1999,J44,2,85 to 89,7535
1999,J44,2,90 to 94,3711
1999,J44,2,95+,1321
1999,J44,2,Unspecified,1
2000,J44,1,0 to 4,9
2000,J44,1,10 to 14,1
2000,J44,1,15 to 19,2
2000,J44,1,20 to 24,6
2000,J44,1,25 to 29,2
2000,J44,1,30 to 34,7
2000,J44,1,35 to 39,44
2000,J44,1,40 to 44,132
2000,J44,1,45 to 49,369
2000,J44,1,50 to 54,746
2000,J44,1,55 to 59,1577
2000,J44,1,60 to 64,2784
2000,J44,1,65 to 69,4889
2000,J44,1,70 to 74,8190
2000,J44,1,75 to 79,10214
2000,J44,1,80 to 84,9728
2000,J44,1,85 to 89,6722
2000,J44,1,90 to 94,2744
2000,J44,1,95+,763
2000,J44,1,Unspecified,2
2000,J44,2,0 to 4,7
2000,J44,2,10 to 14,1
2000,J44,2,20 to 24,2
2000,J44,2,25 to 29,6
2000,J44,2,30 to 34,8
2000,J44,2,35 to 39,48
2000,J44,2,40 to 44,131
2000,J44,2,45 to 49,294
2000,J44,2,5 to 9,1
2000,J44,2,50 to 54,694
2000,J44,2,55 to 59,1404
2000,J44,2,60 to 64,2488
2000,J44,2,65 to 69,4508
2000,J44,2,70 to 74,7384
2000,J44,2,75 to 79,9820
2000,J44,2,80 to 84,9862
2000,J44,2,85 to 89,7744
2000,J44,2,90 to 94,3928
2000,J44,2,95+,1442
2001,J44,1,0 to 4,9
2001,J44,1,10 to 14,3
2001,J44,1,15 to 19,4
2001,J44,1,20 to 24,9
2001,J44,1,25 to 29,2
2001,J44,1,30 to 34,19
2001,J44,1,35 to 39,56
2001,J44,1,40 to 44,142
2001,J44,1,45 to 49,382
2001,J44,1,50 to 54,803
2001,J44,1,55 to 59,1652
2001,J44,1,60 to 64,2831
2001,J44,1,65 to 69,4893
2001,J44,1,70 to 74,8075
2001,J44,1,75 to 79,10391
2001,J44,1,80 to 84,9613
2001,J44,1,85 to 89,6680
2001,J44,1,90 to 94,2843
2001,J44,1,95+,735
2001,J44,1,Unspecified,1
2001,J44,2,0 to 4,7
2001,J44,2,15 to 19,4
2001,J44,2,20 to 24,4
2001,J44,2,25 to 29,3
2001,J44,2,30 to 34,11
2001,J44,2,35 to 39,53
2001,J44,2,40 to 44,157
2001,J44,2,45 to 49,296
2001,J44,2,5 to 9,1
2001,J44,2,50 to 54,723
2001,J44,2,55 to 59,1506
2001,J44,2,60 to 64,2666
2001,J44,2,65 to 69,4637
2001,J44,2,70 to 74,7399
2001,J44,2,75 to 79,9885
2001,J44,2,80 to 84,10101
2001,J44,2,85 to 89,8288
2001,J44,2,90 to 94,4102
2001,J44,2,95+,1588
2002,J44,1,0 to 4,11
2002,J44,1,10 to 14,1
2002,J44,1,15 to 19,2
2002,J44,1,20 to 24,3
2002,J44,1,25 to 29,5
2002,J44,1,30 to 34,18
2002,J44,1,35 to 39,42
2002,J44,1,40 to 44,173
2002,J44,1,45 to 49,393
2002,J44,1,5 to 9,2
2002,J44,1,50 to 54,865
2002,J44,1,55 to 59,1681
2002,J44,1,60 to 64,2920
2002,J44,1,65 to 69,4826
2002,J44,1,70 to 74,7855
2002,J44,1,75 to 79,10484
2002,J44,1,80 to 84,10225
2002,J44,1,85 to 89,7072
2002,J44,1,90 to 94,3023
2002,J44,1,95+,751
2002,J44,1,Unspecified,4
2002,J44,2,0 to 4,11
2002,J44,2,10 to 14,4
2002,J44,2,15 to 19,2
2002,J44,2,20 to 24,5
2002,J44,2,25 to 29,4
2002,J44,2,30 to 34,17
2002,J44,2,35 to 39,54
2002,J44,2,40 to 44,143
2002,J44,2,45 to 49,348
2002,J44,2,5 to 9,1
2002,J44,2,50 to 54,745
2002,J44,2,55 to 59,1562
2002,J44,2,60 to 64,2748
2002,J44,2,65 to 69,4545
2002,J44,2,70 to 74,7291
2002,J44,2,75 to 79,10093
2002,J44,2,80 to 84,10803
2002,J44,2,85 to 89,8400
2002,J44,2,90 to 94,4343
2002,J44,2,95+,1657
2002,J44,2,Unspecified,1
2003,J44,1,0 to 4,9
2003,J44,1,10 to 14,1
2003,J44,1,15 to 19,5
2003,J44,1,20 to 24,7
2003,J44,1,25 to 29,5
2003,J44,1,30 to 34,15
2003,J44,1,35 to 39,60
2003,J44,1,40 to 44,142
2003,J44,1,45 to 49,431
2003,J44,1,50 to 54,846
2003,J44,1,55 to 59,1779
2003,J44,1,60 to 64,3270
2003,J44,1,65 to 69,5066
2003,J44,1,70 to 74,7867
2003,J44,1,75 to 79,10432
2003,J44,1,80 to 84,10072
2003,J44,1,85 to 89,7095
2003,J44,1,90 to 94,3140
2003,J44,1,95+,817
2003,J44,2,0 to 4,5
2003,J44,2,15 to 19,3
2003,J44,2,20 to 24,4
2003,J44,2,25 to 29,6
2003,J44,2,30 to 34,8
2003,J44,2,35 to 39,55
2003,J44,2,40 to 44,162
2003,J44,2,45 to 49,338
2003,J44,2,5 to 9,1
2003,J44,2,50 to 54,779
2003,J44,2,55 to 59,1587
2003,J44,2,60 to 64,3013
2003,J44,2,65 to 69,4766
2003,J44,2,70 to 74,7375
2003,J44,2,75 to 79,10394
2003,J44,2,80 to 84,11074
2003,J44,2,85 to 89,8710
2003,J44,2,90 to 94,4604
2003,J44,2,95+,1696
2004,J44,1,0 to 4,8
2004,J44,1,10 to 14,2
2004,J44,1,15 to 19,2
2004,J44,1,25 to 29,9
2004,J44,1,30 to 34,18
2004,J44,1,35 to 39,49
2004,J44,1,40 to 44,164
2004,J44,1,45 to 49,389
2004,J44,1,5 to 9,4
2004,J44,1,50 to 54,922
2004,J44,1,55 to 59,1713
2004,J44,1,60 to 64,3193
2004,J44,1,65 to 69,4861
2004,J44,1,70 to 74,7315
2004,J44,1,75 to 79,10112
2004,J44,1,80 to 84,10046
2004,J44,1,85 to 89,7001
2004,J44,1,90 to 94,2948
2004,J44,1,95+,819
2004,J44,1,Unspecified,1
2004,J44,2,0 to 4,11
2004,J44,2,10 to 14,2
2004,J44,2,15 to 19,4
2004,J44,2,20 to 24,2
2004,J44,2,25 to 29,3
2004,J44,2,30 to 34,10
2004,J44,2,35 to 39,39
2004,J44,2,40 to 44,154
2004,J44,2,45 to 49,395
2004,J44,2,50 to 54,764
2004,J44,2,55 to 59,1596
2004,J44,2,60 to 64,3029
2004,J44,2,65 to 69,4554
2004,J44,2,70 to 74,7118
2004,J44,2,75 to 79,9924
2004,J44,2,80 to 84,10885
2004,J44,2,85 to 89,8552
2004,J44,2,90 to 94,4592
2004,J44,2,95+,1590
2005,J44,1,0 to 4,10
2005,J44,1,15 to 19,2
2005,J44,1,20 to 24,2
2005,J44,1,25 to 29,3
2005,J44,1,30 to 34,17
2005,J44,1,35 to 39,46
2005,J44,1,40 to 44,157
2005,J44,1,45 to 49,472
2005,J44,1,50 to 54,1039
2005,J44,1,55 to 59,1906
2005,J44,1,60 to 64,3477
2005,J44,1,65 to 69,5291
2005,J44,1,70 to 74,7835
2005,J44,1,75 to 79,10588
2005,J44,1,80 to 84,10709
2005,J44,1,85 to 89,7356
2005,J44,1,90 to 94,3413
2005,J44,1,95+,904
2005,J44,1,Unspecified,2
2005,J44,2,0 to 4,7
2005,J44,2,15 to 19,1
2005,J44,2,20 to 24,2
2005,J44,2,25 to 29,1
2005,J44,2,30 to 34,15
2005,J44,2,35 to 39,46
2005,J44,2,40 to 44,164
2005,J44,2,45 to 49,478
2005,J44,2,5 to 9,2
2005,J44,2,50 to 54,895
2005,J44,2,55 to 59,1808
2005,J44,2,60 to 64,3232
2005,J44,2,65 to 69,4855
2005,J44,2,70 to 74,7447
2005,J44,2,75 to 79,10542
2005,J44,2,80 to 84,11775
